author,message,timestamp
@thinhangtruong2405,:)) vex nào,27:27
@dlwttr,:)),27:29
@cuana4249,m tuổi gì = 2 ngài,27:30
@HuyChe1999,2 ngài rỉ tai,27:31
@ucnhan2703,=)),27:32
@kietnguyen8976,hello anh ba ga,27:34
@rumpleucnguyen4202,đá stream thoi,27:35
@khangpt7043,Anh Ba Trợn,27:35
@traxanhkhonguong602,lô thầy ba,27:35
@hoangphuc5594,hi aba bao,27:35
@codechi,hadilao,27:35
@thaoanhcvp1,Lẽ nào SE sẽ vào dc top 4,27:35
@stingdau,:))),27:36
@phucnguyeninh1191,Phan Tấn Đá,27:36
@tritran980,Ngài 2T high ha :)))),27:36
@levanquoc8657,fiora,27:37
@kietle517,:)))),27:37
@teddynguyen3439,factor,27:41
@vinhang8469,ăn rồng 2 lúc chuyển cảnh mọi ng có bị lag ko ?,27:42
@quanghuypham5633,truyền cảm hứng,27:44
@3hongtho265,Vẽ ác thực sự,27:44
@tasy7300,The Shy Bắc Ninh vs The Shy Sa Đéc à :),27:45
@tafier5695,0175 hạng 5 hạng 7 đã có chắc chắn mùa này hạng 1 rồi aba,27:46
@mainyasuo200nam5,"bỏ con vex ra nha ngài ba rọi, ngài ko phải ngài 2T",27:47
@nguyentrivu7661,3 con quỷ,27:47
@12ta8lehoanghuy4,ahri ao chình 2t đi abe,27:53
@NguyenCuong-uo1hu,chon ha may,27:53
@giacpro1472,ăn kpi solo kill,27:53
@shin.thuthachfreefire,"xong .. y như rằng đang đánh hay , có buổi tiệc vô là toanggggg",27:55
@phiakaka9172,m dit 2 ngài,27:58
@cong12a8cva2,hoạ sĩ ha,27:59
@sonthieutan1598,vé vớt ??,28:00
@nhanletrong1248,có nha,28:01
@tatvu777,mùa sau được ha,28:01
@quanphamhong246,fan MU noi vui thoi,28:02
@phatchau6340,like cho Abe đi ae,28:08
@vudat2721,Do chưa có KPI ,28:09
@Đồng2oxit,chưa thức tỉnh trái ác quỷ4,28:11
@hoangphuc5594,anh ba bao',28:13
@thienvu9468,ngài rỉ tai,28:13
@nguyentheanh2138,2 ngài bt chơi game rồi:))))))))0,28:13
@trongthanh5241,thua ha,28:13
@dlwttr,unlock,28:13
@quanninhquoc9190,ngài ba,28:21
@ductinnguyen6573,=))),28:21
@nguyenthanhtrung6883,nper gio hay lam,28:22
@ThanhNguyen-lb1ox,:))))))))))),28:27
@thanhcong8666,Đi nhậu sau chuỗi thắng dễ đi lắm Aba,28:29
@hesoyam7402,??,28:30
@BCC1203,abe lớn khôn?????,28:34
@nguyentrivu7661,2 ngai` giò mới thức tỉnh,28:35
@giacpro1472,2t thức tỉnh trái ác quy t,28:35
@nhanletrong1248,máy tôi giật 1 phát lúc chuyển map rồng,28:36
@spriritletters,anh trung hadilao,28:36
@tiendatmtd,a ba đã lớn,28:37
@atNguyen-oe2qq,nổi ?,28:38
@thuongphuong2303,:))))),28:38
@duyha1734,con rắn,28:38
@tritran980,có lớn mà không có khôn,28:41
@huyphat7852,baker,28:41
@angvinhxuyen4495,có cc,28:42
@duong8816,Corki thì lose húp,28:45
@tungbach2849,tha,28:46
@Đồng2oxit,??,28:46
@NamNam-cc8dd,lên kèo aba,28:47
@TNPIL97,cãi,28:47
@legolas7249,3 trận 2 trận gặp Gam và sgb vào bằng niềm tin,28:48
@quanphamhong246,bắt chước Ngài Land,28:48
@TruongNguyen-no1zg,cosplay ngài 2T,28:48
@manhhungnguyen4915,có thấy ngài đánh Corki bao h đây =)),28:51
@minhkhoalai886,m cãi Ngài ,28:52
@rep.storm1,mặc định,28:52
@boondoggle4106,qua??,28:53
@Ilostmytoe1943,Con ryze chinh phục,28:53
@perchenfa,?,28:53
@tuongvee95,tưởng nay ông sủi phan nữa chứ,28:54
@hypeeee2211,THÂY MA,28:54
@DooHuyy,chinh phục,28:54
@giangbui5172,thây ma,28:55
@nguyenhoanghaiha3868,noi tu bao h roi,28:55
@KhangNguyen-om3up,kèo,28:55
@Coldn2002,3T,28:55
@nhatanh5914,3t,28:58
@hoanghuuthien8855,xác sống,28:58
@initiald7700,ao chình,28:59
@duongbao2005,chinh phục,29:05
@PhungNguyen-ew5pm,ryze xác sống,29:05
@ngoclong6705,chinh phục,29:05
@HoangHuynh-bw2cv,Chinh phục,29:06
@BCC1203,lose húp,29:06
@TamNguyen-or8sj,ngài cầm chinh phục abe ơi,29:06
@hoangvinh8273,skin mặc định,29:07
@tanhung0310-y2p,Ngài sử dụng Pháp Sư râu Trắng,29:07
@minhhuy1401,chinh phục abe ơi,29:08
@nhathoang24,hello a3,29:09
@nguyentrivu7661,3T,29:10
@ThanhNguyen-lb1ox,đồ hôm nay hơi ngon,29:10
@huy_Tcg,ryze thay ma ay,29:13
@LinhNguyen-ui9ns,=))),29:16
@buitoan2347,chinh phục,29:17
@duyha1734,skin Faker,29:17
@HuyChe1999,6a5 clm,29:18
@khaingo2119,6a5 =)))),29:19
@lamngothanh7612,:))))))),29:20
@vantoantran5552,zombie,29:20
@spriritletters,clm,29:21
@vlosnqt602,skill thây ma abe,29:22
@Coldn2002,2T CON HA,29:26
@trufnnguyen1902,đúng,29:26
@23-chauthegiahuy63,big bang,29:27
@hathienthuvu3931,chinh phục đâu,29:27
@phamhunganh3384,big bang,29:28
@banhdauu510,big bang comeback,29:29
@sonthieutan1598,6A6 12 tuổi,29:29
@trongthanh5241,???,29:29
@cuana4249,đún,29:29
@thanhcong8666,Big Bang ,29:29
@buitien3477,?,29:29
@phonghoai385,nhà kê,29:29
@trungtran057,bigbang,29:30
@phongtan1349,big bang,29:30
@minhucnguyen4586,bigbang,29:31
@heisenberg9815,ryze thây ma,29:31
@tasy7300,gửi đá viên tủ lạnh à :),29:31
@khangpt7043,fan hỏng,29:31
@xpecialvu9928,BTS,29:31
@leanhdungb2858,big bang,29:32
@djruiby,nhà quê vlk,29:32
@nguyentheanh2138,ngài dùng skin thây ma mà ,29:32
@gabo3670,big bang,29:33
@pethixka,bigbang,29:33
@nguyenvohoangtrieu1188,Bigbang,29:33
@tuanquang2002,out meta,29:33
@brady2883,Tùng GD,29:33
@ucmanh116,ê,29:33
@thanhtriphan4084,big bang,29:33
@HoangTran-ge8yc,chinh phục ,29:34
@buinguyen7425,Big Bang anh ơi,29:34
@tuananhle9421,bigbang,29:34
@hypeeee2211,BigBang,29:34
@thongidol6155,phan nửa mùa :))),29:34
@sh1noo479,đúng r,29:34
@cuong1808,bigbang ,29:34
@Baloteli142,Bigbang,29:34
@quangminhvo4625,BigBang,29:34
@anhkhanguyenhuynh4960,Bigbang,29:34
@linhnguyen273,vip t8,29:34
@vominhphuong6788,bigbang,29:34
@lephinguyen,ê ê,29:35
@peterscrown1291,:)),29:35
@letrannhattien2477,out meta,29:35
@HoangViet-sv6qc,mtp,29:35
@tanngo7232,sếp gd =))),29:35
@haonguyendoananh1574,big bang,29:35
@VuHoang-up1lw,Big Bang,29:35
@trieutran7888,bigbang,29:35
@yangle6143,still lifg,29:35
@Linglingzi323,BIGBANG,29:35
@duong4770,big bang,29:35
@_NguyenDepTrai-,bigbang anh,29:36
@KhanhNguyen-eo5yv,BigBang,29:36
@ajinnajin4501,BigBang comeback,29:36
@duyduy9782,bigbang,29:36
@hiroxxx21,???/,29:36
@mainyasuo200nam5,và đây là 3T,29:36
@tungphan4240,mtp,29:36
@-thamtungutrua2020,? Ê,29:36
@QuangNguyen-lh3qn,bigbiang,29:36
@bodeutsch8431,big bang,29:36
@vuongtrung8228,g đa gần,29:36
@tafier5695,Sơn Tùng Hàn Quốc,29:36
@phucnguyenhoang9096,sơn tùng hàn quốc ,29:36
@HieuNguyen2307,Big bang,29:36
@dangvo6992,big bang,29:36
@nguyenkhoa3799,big bang,29:36
@vonhathuy4047,Still life - Bigbang,29:37
@hxnqc_,???,29:37
@baohuyvangnguyen789,bigbang,29:37
@dungdung-pp9df,ê,29:37
@abcdxyz8056,ê,29:37
@gutchopem529,ê,29:37
@minhhieu1911,bigbang,29:37
@haiangnguyen6956,big bang,29:37
@khanhtit5451,sky,29:37
@thienpham2521,Ê ê,29:37
@thienmaingoc5363,big bang,29:37
@newbie11178,mtp?,29:37
@hiepkout659,big bang,29:38
@tttu3590,BigBang,29:38
@BCC1203,war,29:38
@minhucle8521,Big bang,29:38
@nguyentrung7502,???,29:38
@hoaha5213,?,29:38
@wearelivingtogether1353,sơn Tùng,29:38
@chienuc9018,ê,29:38
@hygia2473,big bang ,29:38
@anhhoano3376,big bang,29:38
@quytran1902,ê,29:39
@TruongNguyen-no1zg,ê ê,29:39
@chautien2169,Big Bang,29:39
@quanghuynh7266,????????????,29:39
@kaynmr8595,?????,29:39
@TrungNguyen-wm1vv,Big Bang ra bài mới,29:39
@thinhleinh1241,mtp,29:39
@An-uz5ee,G Rồng,29:39
@minhphongtran2506,ê,29:39
@nguyenhuynh5118,big bang,29:39
@minhkhoalai886,war,29:39
@trungtinhoang9820,war,29:39
@hinmyarms825,Ê,29:40
@dungphan1893,ê,29:40
@trungbui52,big bang,29:40
@cmc9479,ê ê,29:40
@hoangvinh8273,ê ê,29:40
@xuanong5645,big bang ,29:40
@thanhlich3568,??? war,29:40
@namphan1463,bi bang,29:40
@haqkhanh8818,big bang cmnr,29:40
@BaoNguyen-ig6nc,anh rồng,29:41
@neko5505,big bang,29:41
@thongtri7927,Big Bang comeback ,29:41
@ThanhCao-mx9ym,bigbang,29:41
@quanghuypham5633,mới ra,29:41
@ManhNguyen-mb2xc,big bang,29:41
@baota4271,big bang,29:41
@CuongNguyen-ed3xv,ê,29:41
@tonyhuynh3361,ê ê ê,29:42
@truongkiet7303,Bigbang,29:42
@ThanhThaocute7263,?,29:42
@strohrum6966,ê,29:42
@nghiatrong1402,????,29:42
@hoqyet2411,big bang,29:42
@TuanAnhNguyen-gq4jx,bigbang,29:42
@ThiefKid-b3i,GOW,29:42
@NamBui-nt4hp,war ác,29:43
@tiendatmtd,sơn tùng hàn quốc,29:43
@fanboyk9314,Big bang,29:43
@longvjp2710,big bang,29:43
@notayoutubechannel3579,ra bài cơn mưa ngang qua,29:43
@viethoanglasttime,Bigbang,29:43
@bucbuc1289,bigbang,29:43
@sofmthe2807,bigbang ,29:43
@hiepbanh7056,ê ,29:44
@sonlevan9957,mtp,29:44
@KhanhTran-rl7tv,MTP,29:47
@ductinnguyen6573,bigbang,29:47
@ngoclong6705,bigbang,29:47
@ThinhNguyen-jh3qj,Sơn Tùng Korea,29:48
@TrietBa,nó kick ửa,29:48
@ntanlocx,Ê,29:49
@longtran3802,cumback,29:49
@HuyChe1999,big bang comback,29:50
@quanninhquoc9190,mtp,29:50
@tinhvo796,bigbabg,29:50
@Mikak886,gdragon,29:51
@Neih2903,ê,29:51
@giakhiemhoang9511,war ha,29:52
@vantoantran5552,bts,29:52
@sihiep162,war ác,29:52
@spriritletters,di đa gần,29:52
@vadolaemhau,GOW,29:53
@concodeu13,mtp korea,29:54
@Bingo-zv9yr,Gi đa gần hay là em ti pi,29:58
@namx_uan,m khịa sếp,29:59
@pinocchio7361,SonTung tuoi lol,29:59
@vuhoang-yq2jn,big Bang,30:00
@quoctuyenngo3389,ê ê ê,30:00
@AnhNguyen-oo2ym,BTS,30:01
@hoangthinh211,nghe bai moi bigbang di\,30:01
@LeHuy-ug2fp,GD mà hỏi MTP ?,30:01
@sun-gz9fp,sep?,30:01
@nhutainguyen3623,ê war,30:01
@khuongluuvan531,sếp???????,30:01
@crisvi1544,he lo 3 gà,30:01
@tanhungisme9709,au,30:01
@VyNguyen-ej4nr,Anh G-Long ngầu vc,30:01
@tringuyennhominh6801,MTP Korea,30:02
@anhkhanguyenhuynh4960,Sếp ?,30:03
@heisenberg9815,G-TP,30:03
@thekhai4228,war cc,30:06
@kenrickgrey_ph777,BigBang má ơi,30:06
@vuongtrung8228,sếp ??,30:06
@lephinguyen,mày ẩu nha,30:06
@hqh02,big bam,30:06
@jeremiluv,bang bang bang ,30:07
@tanngo7232,bigbang comeback,30:07
@bekimnhunglabekazuhanhungr3875,sếppp,30:07
@vantao4207,rác,30:07
@nguyenchitai4558,kick war ?,30:08
@fanboyaba4423,xếp ?,30:08
@quocquanluu6026,Bigbang có bài mới,30:08
@heoheobu0012,sao abe qua day roi,30:08
@LinhdaraManga,bigbang cumback,30:08
@-thamtungutrua2020,Big BAM,30:09
@nguyenminhthong2315,sếp ?,30:09
@kietpham7182,god of war,30:09
@boondoggle4106,BTS,30:09
@Spades._0207,ê ê,30:09
@trungtrinh5807,sếp?,30:09
@11-inhvananhuc28,big bang mtp,30:10
@buitien3477,ST,30:14
@quanghuypham5633,bigbang comeback sau 6 năm,30:14
@tiendatmtd,bam bam bam,30:15
@phamdang1190,var,30:15
@HoangTran-ge8yc,BIG BANG,30:17
@Shitpost2088,BIGBANG,30:17
@xhpain9386,ra MV phát hết kỷ lục luôn,30:19
@satboi,factos,30:19
@Haza_ted,chốt kèo 5/18,30:25
@HuyChe1999,big bam,30:35
@hlv9708,Big Bam,30:35
@lienminhhiglight9180,SAO XUONG KC1 ROI`,30:36
@Đồng2oxit,taric top?,30:37
@lubatran709,66 SĐ chào ng ae 14 na,30:38
@ngoclong6705,3/12,30:43
@sonthieutan1598,anh so sánh với BTS luôn đc k abe,30:44
@tafier5695,Taric diễn viên ác,30:45
@linhnguyen273,abe korea,30:52
@tuongphamthai9796,Taric???,30:52
@quangquang725,:)))),30:53
@sawa4815,big bam,30:54
@KONot-zd5vw,clm,30:54
@huytranle7817,86 bình thuận hello ae,30:54
@duyha1734,taric mid à,30:55
@phamdang1190,?,30:55
@kentry2439,dam,30:56
@shin.thuthachfreefire,haaha ác,30:56
@namphuong853,mm nữa chứ,31:01
@tasy7300,Sơn Tùng Hàn Quốc số 1 :),31:02
@laninhngoc2681,a ba oi du. doan' o dau z,31:03
@ajinnajin4501,COMEBACK cũng là Tạm biệt của BB,31:03
@gnauq8535,taric mid ????,31:09
@connhoc9355,cay,31:09
@BCC1203,bam,31:09
@qdkhoaaa,ê,31:10
@Đồng2oxit,chửi ác,31:12
@boondoggle4106,2 0 luôn chứ 2 1 gì nổi,31:12
@giangbui5172,chửi ác ha,31:13
@minhnhatnguyen8088,:)))),31:16
@TrungNguyen-wm1vv,Ekip nhiều thế ,31:17
@quanphamhong246,chửi ác,31:18
@trufnnguyen1902,abe đang rank gì vậy,31:23
@mepng8762,ko,31:23
@meansyou0197,mỹ hạnh đáng iu ,31:24
@huyhuy2592,64 Vĩnh Long phím 1,31:24
@tuongphamthai9796,Diễn viên taric,31:24
@HCMUE_PLismine,cay,31:24
@gutchopem529,hong,31:25
@khoiinhxuan5426,ah ba hút thuốc it th,31:25
@minhhuyvu3893,taric mid vc,31:26
@VuHoang-up1lw,hông pé ơi,31:26
@-thamtungutrua2020,không,31:26
@haiangnguyen6956,vipppp no1,31:28
@shin.thuthachfreefire,ê ê,31:29
@hieuhanghai5694,"Anh Trung biết con Ryze có cái lỗi mang điểm tăng ap chạy trên sông sẽ hồi mana cho ryze không abe, ra vào con sông hồi nhanh hơn cả blue abe ạ",31:31
@khanhnguyentuankhanh842,ẩu,31:31
@nguyenthanhcang1483,hong be oi,31:32
@AnhVu047,Team kìa trông kỳ kỳ kiểu gì,31:37
@phuongduy7752,war,31:39
@PhungNguyen-ew5pm,taric mid heal liên tục,31:39
@vlosnqt602,bam,31:42
@duyduy9782,eeeeee,31:42
@ManhNguyen-mb2xc,ê,31:42
@jonconno4802,ê ê,31:43
@Lima99999,BTS = RÁC,31:43
@boondoggle4106,BTSEX,31:44
@cuongkan8699,Ẩu,31:45
@montenegro72,Ồ ta rích kìa,31:46
@manhnguyenvan2524,factos,31:49
@kietba7254,BTSex,31:53
@vankhoi925,bigbang trở lại bts chuẩn bị cút à,31:55
@khangpt7043,núa nên nớp nớp,31:55
@khoiinhxuan5426,giáo án ms,31:57
@hoangnam2833,taric diễn viên,31:57
@Huutoan1607,DITME BTS,31:58
@cntdthanhdat9939,btcac,32:03
@DuyNguyen-rr6nj,HI BA,32:04
@hieuvu807,BTsEx,32:05
@VuNguyen-ol1lu,"Lúa lên lớp lớp, lớp gì lớp du",32:05
@huytranle7817,núa lên nớp nớp nòng nười nân nâng,32:05
@canhquan2577,factos,32:06
@tiendatmtd,níu hết cả nữoi,32:06
@goganglaongcuongcan13thang89,ở đây đặt kèo đc k thầy,32:06
@crues2224,"Và mẹ tao thường ""mắng"" làTao mà hay lo chơi thì mẹ vì tao mà không yên tâmVì đời này ban cho tao đam mê bằng từ, vần, câuCho nên bên tai mặc dù là 30-50 nămMà khi tao quên đi thì bên tao như ",32:11
@connhoc9355,ok,32:11
@leanhdungb2858, bts zê zê là bảy chụy mặc váy < rác,32:12
@DoanHoangVietQP,dmm,32:14
@sotchip4749,ba tac,32:14
@tritran8048,war ác quá,32:15
@apitteam3620,Bts cút ,32:16
@xuanong5645,:))))))))))),32:17
@duong8816,BTSex,32:17
@kietpham7182,factos,32:17
@trongtran9012,khoai :)))))))))))))),32:24
@montenegro72,"Vào Aeon Tân Phú, tôi thấy 2 bãi rác",32:27
@Katenjoy31, bts ,32:30
@hieuvutran6445,Baze :)),32:30
@HuyChe1999,big bang con à,32:30
@vuanh4980,meta,32:34
@DungNguyen-bp8ff,Ông gây war đó ông già,32:34
@buitien3477,ekippp,32:35
@tamhaong4379,đặt zalo đc hở thầy,32:36
@tunghuynh5344,ừ tí nó gõ cho rồi kêu,32:40
@bet1576,taric tank mạnh vãi l :)),32:41
@trieutran5019,lộ,32:41
@hlv9708,lọ,32:41
@lalala-jr2pq,khoe ma :)),32:41
@huymai201,JD con,32:41
@quanphamhong246,ekip,32:41
@Đồng2oxit,buf elo r,32:41
@goganglaongcuongcan13thang89,free điểm ha,32:42
@secon6914,BTSEX,32:42
@DoanHoangVietQP,BIGBANGGGGGGGGGGGGGGGGGGGGGGGGG,32:44
@Ducphanminh1006,K cầm giáo án chinh phục của 2T à abe,32:45
@quangvuvan6165,lại diễn viên quần chúng do abe thuê,32:45
@phatnguyenhoang2780,tí thua thì ....,32:49
@khoiinhxuan5426,mid nát,32:51
@tatvu777,m thuê rồi giả bộ ha,32:51
@giaquan6992,lát nó gõ vô đầu,32:51
@hieptrieu6980,Lộ,32:51
@nghiathangduongvan7238,:))),32:55
@namphan1463,lộ,32:56
@NamNam-cc8dd,nó đánh cho yone lòi l,32:57
@kietpham7182,lộ,32:57
@quytran1902,lộ :V,32:58
@khangpt7043,l sivir nha,32:58
@xuanong5645,lộ,32:59
@11-inhvananhuc28,lộ,32:59
@ThinhNguyen-jh3qj,dị nhân korea,33:01
@quangquang725,dung ad,33:01
@nhanphung3754,aba ngu hon7,33:02
@quocanhfinance12,=))))))),33:07
@tasy7300,BTS = taric :),33:08
@hungb1025,???,33:09
@tanphan3098,???,33:10
@ngominhphu6559,varr,33:11
@hoangvinh8273,cay =)),33:12
@TruongHoangVu26,??:D?? ths,33:13
@anhvupham8530,dun g ad =)),33:13
@TULE-mx9kt,l sena,33:13
@TNPIL97,dung ad,33:13
@congdanhnguyen9971,nhớ Sena,33:14
@khoidepz4i,đúng ad =)),33:15
@nhatanh5914,dung ad,33:15
@trungvu5130,đúng :))),33:17
@ThinhNguyen-bg6vw,:))),33:17
@GenG_Tinh_Minh,bú fame,33:18
@truongg4915,Gắt,33:20
@khangnguyen6357,varr?,33:20
@abc9043,ghee,33:20
@pupahm,???,33:21
@nguyenthanhcang1483,acs,33:21
@shin.thuthachfreefire,căng,33:22
@phongtan1349,ừ ừ,33:22
@tranvinhhuy178,=))),33:23
@anhquangvonguyen3605,?????,33:24
@atNguyen-oe2qq,bợm,33:26
@hieuphan8154,đúng ad :))),33:26
@huynhminhkhoi4452,?,33:27
@tamvo2854,sena:),33:27
@vaemnguoi,dung ad,33:27
@duyhuynh7028,dúng ad : ),33:27
@KhanhTran-hz6pk,Bượm nhậu,33:28
@goganglaongcuongcan13thang89,ác,33:29
@nguyenchitai4558,ba lần,33:30
@quangvuvan6165,nước lã ???,33:31
@yangle6143,xl,33:32
@hoangphuchua9315,rồi hút thuốc :)),33:32
@giangbui5172,ghê ha,33:33
@haqkhanh8818,heo thỳ,33:33
@linhnguyen273,a trung tiger,33:33
@hlv9708,bợm xong tự hào ??,33:34
@1rice35,????,33:34
@bomtv3521,lol adc :)),33:34
@TrungNguyen-wm1vv,Ác,33:35
@Quocahn1403,ghê,33:35
@Bingo-zv9yr,bú đá,33:37
@nguyentrivu7661,bợm nhậu,33:41
@phuctran171,tuổi gì vs Panda :))))),33:42
@khangpt7043,xin cái tuổi với cô Panda ???,33:42
@thinhpham8860,mõ ,33:42
@nghianguyen3654,lãi to,33:43
@AnhLe-iy5bc,"nay hết thời rồi hả aba, có 6,8 người coi vậy",33:43
@duyoan2152,hút thuốc??,33:45
@duyha1734,có,33:51
@nhutainguyen3623,tự hào quá ha =)),33:51
@lamalleb4540,có,33:52
@AnNguyen-yd3op,có,33:52
@phonghoai385,có,33:53
@tienlemanh7103,có em ơi,33:54
@vynguyenhoangquoc2702,nên,33:54
@HungNguyen-dw3pi,Ngu nha em,33:55
@minhngoc7985,=)))),33:55
@AnhNguyen-oo2ym,bôn là,33:55
@nguyenthanhcang1483,có nnha ,33:55
@23-chauthegiahuy63,co nha,33:55
@skikaitv7239,vô đi em,33:55
@meaning1ess,nên,33:55
@atNguyen-oe2qq,nên,33:56
@DanhNguyen-em2mg,nên,33:56
@nguyenviethuongk17hcm9,nên,33:57
@cuongdoan557,có nha ,33:57
@nghiathangduongvan7238,có nha em :))),33:57
@sonlevan9957,all in là cút,33:57
@Waanndi,nên,33:57
@ManhNguyen-mb2xc,nên,33:59
@montenegro72,Có,34:00
@BinhThanh-bp8ck,có lãi to,34:01
@nguyenchitai4558,có,34:01
@lecongminh6099,=)),34:01
@manhduc3112,có,34:01
@wearelivingtogether1353,x10 tài sản em ơi,34:02
@apitteam3620,Healthy hut thuoc haaaa,34:02
@gianginh1677,ac,34:07
@vinhpham-dt5st,có,34:08
@tucuongtran46,vô đi em,34:11
@minhnhatnguyen8088,có nha,34:11
@HungNguyen-fh5cx,có ,34:12
@toantrieuquang8181,:))),34:14
@longtran3802,flc,34:19
@anhmuon2670,farm??,34:21
@pho5468,"ba mẹ bạn tự hào về bạn lắm, all in đi bạn ơi",34:28
@goganglaongcuongcan13thang89,hay ,34:32
@trufnnguyen1902,ghê ??,34:32
@xuanong5645,:))))))))))),34:32
@HieuNguyen2307,=)))))))),34:33
@atphan9717,:))),34:37
@tatvu777,factos,34:38
@anhkay2844,:)),34:39
@thanhlich3568,:))),34:39
@peterscrown1291,Factos,34:39
@nguyentrivu7661,hụt không mà đòi làm 2T,34:40
@thinhtran6357,"viktor ko cần solo kill, aba tự farm thọt",34:40
@snau8697,factos,34:40
@hoangnam2833,dnt chuẩn,34:41
@__hwangnam,factos,34:45
@tula7388,fam ?,34:45
@HaiLe-yr2ew,factor,34:46
@NgocTin0707,Hảo donate,34:48
@montenegro72,Chưởng ghê mà hụt mấy con crep,34:49
@ducanhle9306,Có nha,34:53
@nghiathangduongvan7238,:)))),34:54
@nhattruong2175,:))),34:54
@minhphongtran2506,ác,34:54
@amane7736,Ác,34:54
@marney8087,ffffff,34:55
@dat013,xàm,34:55
@khangpt7043,3T,34:56
@VyNguyen-ej4nr,j4 ác,34:56
@SonHoang-hv4zm,:))),34:57
@_NguyenDepTrai-,kèo này chất tướng con nào hơn z ae,34:58
@tối-nay-thua-mai-nhảy-cầu,ác,34:59
@ucang3757,ác,34:59
@toco6063,j4 ác,34:59
@gianginh1677,ac,35:00
@dwuongne7823,ác,35:03
@trunghaitran3652,3T,35:03
@TrungNguyen-wm1vv,NGÀI Trung,35:05
@hungoan7469,ghê :)),35:05
@buitien3477,???????????????,35:05
@tienlemanh7103,47 maizdinh,35:06
@tatvu777,j4 nó ác,35:06
@anhmuon2670,ghê,35:06
@bankaiiiii1276,3t,35:07
@trandat2030,???,35:08
@ngogiakiet8349,Bmt ,35:08
@JTDior,Trung Faker,35:08
@qalbabyboo,:)))),35:08
@hiimsuzu6132,Ngài Trung,35:09
@nguyentrivu7661,? ác ,35:09
@banhdauu510,2T = Tan Trung,35:09
@Đồng2oxit,cá,35:09
@Waanndi,ngài trung ác,35:12
@15-taminhuc19,mắ ác z,35:13
@minhhieu990,47 mđ,35:13
@thaybintruta875,??,35:15
@dungluci871,47,35:15
@goganglaongcuongcan13thang89,factors,35:22
@LinhNguyen-ui9ns,=)),35:23
@HuyChe1999,clm ác,35:23
@jayme6949,+69,35:24
@KhanhTran-hz6pk,+69,35:27
@mepng8762,+69,35:27
@trungtran057,+69,35:27
@hoangvuong8169,47 ĐL,35:27
@linhnguyen273,hóa kỹ,35:27
@longluong2580,ác qá,35:28
@quangminhtran3213,+69,35:28
@not3pig901,,35:28
@atNguyen-oe2qq,+69,35:28
@xuandung3471,+69,35:29
@kirono7562,+69,35:29
@congminh1915,+69,35:31
@tranhien4488,+69,35:31
@HoangTran-ge8yc,_69,35:32
@thh-i-.-366,+1,35:32
@bachtran934,+69,35:32
@quynguyen4828,+69,35:32
@nguyenphuc2192,+69,35:32
@QuocBao-xb5cv,+69,35:33
@lnqh8028,ghê z ta,35:33
@dlwttr,+69,35:33
@ThắngND-0106,+69,35:33
@hoangvinh8273,+69,35:34
@yaiichi302,+69,35:35
@jatruzg8380,+69,35:35
@phuthien9610,+69,35:35
@duyvuongvan3775,+69,35:37
@musicislife5911,+69,35:37
@magakino1vippro,+69,35:37
@not3pig901,teehe,35:37
@baohuyvangnguyen789,+69,35:37
@ManhNguyen-mb2xc,+69,35:37
@baonguyen-0792,+69,35:38
@ThienNguyen-xh1ie,8 máu,35:38
@haole7427,+69,35:39
@AnhNguyen-oo2ym,+69,35:39
@AnNguyen-cv2lb,+69,35:39
@binhtran-dq2db,+69,35:39
@w1ckest,+69,35:40
@07-leminhkhang71,+69,35:40
@buitien3477,??????????????,35:41
@lampham5423,+69,35:41
@trufnnguyen1902,+69,35:41
@ngoclong6705,+69,35:41
@ducvinhhehe,+69,35:41
@thinhangtruong2405, +69,35:42
@thanhtam8333,+69,35:42
@nguyenvanminh2572,+69,35:42
@amane7736,Ghê,35:43
@atquoc2832,+69,35:43
@theshy6715,+69,35:43
@canhquan2577,+69,35:43
@totiendung466,+69,35:43
@HoangNguyen-sr8ez,+69,35:43
@ohaiangle3292,+69,35:43
@alonefancy5403,+69,35:43
@manhchien599,+69,35:43
@dangvanky1350,+69,35:43
@congminhtran6285, +69,35:44
@nghiado8085,+69,35:44
@KangKang-yw4kf,+69,35:44
@minhnhatnguyen8088,+69,35:44
@ObitoUchiha-ms6xt,+69,35:49
@vaemnguoi,+69,35:49
@nhantrinh7390,+69,35:49
@nguyenquocnamanh7862,:)),35:49
@huynhuc9891,+69,35:49
@trungkienpham2616,+69,35:49
@dydymisu3025,+69,35:50
@15-taminhuc19,+69,35:50
@ThaiHoangnekcon,+69,35:51
@han7517,+69,35:55
@qalbabyboo,?,35:55
@nguyentrivu7661,+69chij nhung ơi,35:57
@peanh5164,2T mà giống Tấn Trung thì team abe toang rồi,35:59
@dwuongne7823,ác z,36:00
@ngocquocthinhle2853,+69,36:00
@HoangHuy-rp9iy,+69,36:01
@PhuongTran-us8ho,combo chán vl,36:01
@cuongnguyenvan3316,+69,36:06
@TuanNguyen-zy4ug,?,36:06
@lamhan5327,like cho thầy lên đề xuất đi ae,36:08
@muoiduong8732,+69,36:11
@atnguyen5849,náo nồn,36:11
@nguyennhuttruong428,+69,36:18
@montenegro72,Ờ ờ,36:19
@15-taminhuc19,+69??????????????????????,36:19
@ducanhle9306,+69,36:28
@xuancuong7630,???,36:28
@ngoclong6705,?,36:28
@jatruzg8380,??,36:29
@roya2666,???(???,36:29
@nguyenquocat3572,ảo đá,36:29
